Time,controller_network_latency.mean {controllerid: 2828},controller_network_latency.mean {controllerid: 2830},controller_network_latency.mean {controllerid: 2831},controller_network_latency.mean {controllerid: 2832},controller_network_latency.mean {controllerid: 2833},controller_network_latency.mean {controllerid: 2834},controller_network_latency.mean {controllerid: 2835},controller_network_latency.mean {controllerid: 2836},controller_network_latency.mean {controllerid: 2837},controller_network_latency.mean {controllerid: 2838},controller_network_latency.mean {controllerid: 2839},controller_network_latency.mean {controllerid: 2840},controller_network_latency.mean {controllerid: 2841},controller_network_latency.mean {controllerid: 2842},controller_network_latency.mean {controllerid: 2843},controller_network_latency.mean {controllerid: 2844},controller_network_latency.mean {controllerid: 2845},controller_network_latency.mean {controllerid: 2846},controller_network_latency.mean {controllerid: 2847},controller_network_latency.mean {controllerid: 2848},controller_network_latency.mean {controllerid: 2849},controller_network_latency.mean {controllerid: 2850},controller_network_latency.mean {controllerid: 2851},controller_network_latency.mean {controllerid: 2852},controller_network_latency.mean {controllerid: 2853},controller_network_latency.mean {controllerid: 2854},controller_network_latency.mean {controllerid: 2855},controller_network_latency.mean {controllerid: 2856},controller_network_latency.mean {controllerid: 2857},controller_network_latency.mean {controllerid: 2858},controller_network_latency.mean {controllerid: 2859},controller_network_latency.mean {controllerid: 2860},controller_network_latency.mean {controllerid: 2861},controller_network_latency.mean {controllerid: 4416},controller_network_latency.mean {controllerid: 8083},controller_network_latency.mean {controllerid: 8084}
1633289940000,18.585,5.74,6.88,7.181,7.979,,8.753,8.054,,,7.449,,7.57,8.829,6.848,6.727,8.24,8.486,30.08,,6.478,9.121,22.224,8.165,6.885,18,,,7.158,6.86,7.948,9.639,7.733,5.489,6.486,
1633290000000,,6.35,7.571,,7.821,7.031,7.285,,8.849,11.718,7.249,16.933,8.208,,17.833,7.132,6.62,18.593,14.829,7.56,10.133,18.798,18.106,6.723,7.908,,,19.331,6.91,19.435,17.321,8.013,8.014,5.384,6.139,4.782
1633290060000,7.331,5.368,11.257,6.974,,8.748,6.953,8.017,8.53,10.38,7.725,7.728,7.766,8.043,,7.374,,17.382,22.799,19.759,,7.742,10.155,17.445,8.348,7.922,,9.158,18.25,,7.001,18.87,,4.19,5.841,6.457
1633290120000,7.206,5.79,8.523,8.45,7.242,8.468,,7.898,8.762,8.62,,16.779,6.657,9.305,8.991,6.828,8.887,7.933,13.393,9.805,8.676,,8.874,8.284,,8.099,,7.551,,8.198,,,6.813,,5.736,6.191
1633290180000,8.005,5.105,,8.902,8.505,6.155,7.437,7.25,6.642,8.139,7.087,20.487,,9.438,19.611,,6.952,,,18.657,8.756,6.679,,,7.447,19.835,,6.328,6.972,7.694,6.396,7.173,6.651,5.373,5.397,4.636
1633290240000,7.26,,7.249,6.784,7.663,,7.215,20.291,,,9.072,,6.955,11.395,7.664,8.215,8.312,6.65,12.867,,7.617,6.414,8.955,8.603,8.535,7.639,,,7.638,8.409,6.823,18.683,6.48,6.6,,
1633290300000,,6.466,7.166,,,6.782,8.016,,7.985,8.472,5.357,6.775,16.928,,18.125,8.004,8.028,7.659,14.744,6.843,9.486,7.214,10.949,7.67,6.79,,,7.026,8.7,18.703,19.163,7.84,7.804,5.569,5.454,5.995
1633290360000,7.783,6.111,6.855,7.681,7.275,9.408,6.865,12.594,7.907,8.383,6.842,6.682,7.53,8.006,,7.675,,7.865,14.432,8.101,,7.069,18.782,18.022,7.402,6.878,,7.87,7.976,,7.523,18.72,,5.558,5.406,6.571
1633290420000,18.13,5.278,7.064,10.768,6.385,7.107,,19.558,18.617,7.479,,18.318,7.827,8.564,8.36,6.992,6.048,,13.985,8.116,7.499,,14.161,7.784,,7.801,,7.895,,7.135,,,7.574,,6.552,6.311
1633290480000,8.211,6.118,,17.807,10.59,18.684,6.779,8.289,7.858,6.744,7.515,6.367,,7.753,8.776,,8.069,7.91,,7.571,6.391,7.011,,,8.315,7.498,,7.393,9.618,7.898,7.227,8.458,6.388,6.084,5.308,5.908
1633290540000,6.612,,7.956,,6.841,,7.398,29.05,,,7.667,,7.772,7.385,7.292,20.066,8.278,7.16,13.359,,7.362,7.967,17.312,7.824,6.623,7.117,,,18.482,6.975,34.117,8.127,6.514,6.365,,5.586
1633290600000,,3.182,7.224,10.535,,17.646,5.86,,6.843,5.879,18.581,5.731,6.92,6.125,18.288,6.848,5.439,6.513,13.882,7.605,7.627,6.892,10.215,6.499,5.905,,,5.935,5.093,4.922,24.184,17.935,5.768,5.212,5.251,
1633290660000,5.8,3.804,7.391,6.955,4.898,6.049,8.419,6.312,6.226,8.416,6.082,5.785,15.014,,,18.823,,5.222,187.684,18.388,,7.071,9.215,19.717,6.88,5.286,,9.482,17.964,,,6.918,,4.123,3.198,3.739
1633290720000,16.92,4.485,6.743,8.215,6.163,7.284,,19.93,8.382,8.307,,7.917,7.253,6.408,7.748,6.63,18.537,,13.806,7.285,6.171,,7.149,7.916,,7.16,,7.465,,17.007,66.661,,4.959,5.903,5.915,5.757
1633290780000,5.517,5.96,7.376,6.482,6.665,7.909,18.679,9.798,7.072,,7.458,,,7.955,8.204,,6.629,17.991,,7.818,20.644,8.107,,,8.431,19.441,,6.109,6.666,6.475,8.207,7.778,16.927,,5.959,4.868
1633290840000,7.699,5.856,,,8.337,,7.105,18.535,,10.146,7.886,6.413,8.049,8.662,7.449,7.962,6.418,8.725,13.769,,7.702,8.398,10.916,7.1,7.482,6.234,,,5.89,7.785,7.615,8.922,9.29,5.042,6.76,6.01
1633290900000,,,7.545,6.815,,6.155,8.845,,7.564,10.691,8.159,7.85,8.145,17.947,9.134,7.681,,9.874,14.341,6.968,6.725,7.198,9.992,6.377,7.859,,,7.855,7.739,6.938,19.391,7.471,8.775,6.117,,6.628
1633290960000,6.764,5.64,8.046,7.245,7.635,7.986,17.338,6.621,7.656,8.473,8.725,7.491,7.074,,,6.957,7.158,16.904,12.931,27.914,,19.469,10.987,18.456,19.111,6.018,,7.744,,,,,,5.655,6.28,
1633291020000,7.627,6.213,6.441,6.883,18.489,8.408,,18.779,8.172,29.703,,7.529,8.064,6.225,7.725,7.893,20.009,,14.412,18.688,8.259,,8.638,7.786,,7.255,,8.62,7.471,19.249,7.581,7.974,6.575,5.591,5.666,5.219
1633291080000,6.196,6.706,7.299,19.063,8.133,,9.096,117.87,,,7.2,,,6.809,19.302,,7.867,7.844,,8.707,7.057,8.701,,,8.603,18.255,,6.77,7.404,6.699,7.811,7.96,7.554,5.151,6.031,7.739
1633291140000,7.439,4.144,,,,8.027,7.098,40.377,19.42,7.839,6.373,18.858,7.778,8,8.064,8.204,5.654,12.058,369.901,,6.997,6.682,8.68,7.533,5.945,7.074,,,18.146,7.837,7.879,6.155,5.573,,3.58,4.876
1633291200000,,5.885,6.754,7.531,6.437,6.655,7.586,,7.497,22.111,6.992,7.555,8.614,28.248,7.926,7.306,,7.437,26.041,7.884,6.969,7.542,10.136,9.394,7.611,,,7.278,8.229,18.179,7.888,6.067,7.08,6.258,6.331,5.943
1633291260000,8.071,,6.842,8.163,5.729,7.092,7.336,12.93,8.665,11.331,17.983,6.181,8.035,,,9.591,8.132,7.492,13.498,8.34,,7.457,10.049,18.618,17.695,7.384,,8.119,,,,,,6.188,,
1633291320000,19.627,4.619,6.922,7.562,6.614,7.272,,7.352,7.351,19.666,,7.788,8.414,6.919,10.717,6.993,7.776,,,8.038,7.559,,8.086,19.138,,6.196,,8.24,17.751,17.474,6.342,6.779,6.394,5.559,5.955,5.447
1633291380000,5.611,5.042,7.554,7.659,8.349,,7.1,7.242,,,7.428,,,6.922,19.98,,7.49,7.986,14.223,19.049,8.105,8.391,,,7.013,17.521,,19.358,22.06,6.401,7.658,19.881,8.133,5.096,5.472,5.774
1633291440000,,5.798,,,,8.309,7.269,11.474,7.973,18.1,6.291,19.226,8.81,7.511,6.331,7.327,7.177,8.105,29.2,,7.277,18.682,9.04,8.076,8.259,8.64,,,6.692,6.188,6.287,20.113,7.391,6.199,4.784,5.327
1633291500000,18.925,5.959,7.363,8.087,8.058,18.928,8.129,,19.167,9.288,6.821,6.887,18.043,6.453,7.967,18.51,,19.608,15.537,6.69,7.466,7.164,22.037,8.746,7.342,,,7.704,7.814,6.825,30.087,7.324,,,5.913,6.18
1633291560000,7.318,6.019,7.125,8.46,6.884,17.625,7.865,7.219,8.476,7.275,8.915,6.115,8.165,,,7.381,7.42,5.675,12.518,8.121,,7.808,8.957,19.305,18.056,18.124,,7.885,,,,,7.461,5.676,,6.009
1633291620000,7.427,,7.816,7.413,8.124,5.945,,8.545,6.58,6.268,,7.204,6.897,7.21,7.439,7.266,6.852,,,10.976,6.949,,6.779,17.552,,6.862,,10.295,7.262,6.376,7.476,18.96,5.87,5.531,6.992,
1633291680000,6.954,6.743,6.91,11.094,7.76,,7.701,16.926,,,6.897,,,8.633,9.221,,6.81,8.298,13.089,7.653,7.729,7.874,,,6.317,7.037,,7.884,17.999,6.809,7.211,7.793,6.904,6.193,5.572,5.39
1633291740000,,5.29,,,,8.112,8.274,7.39,7.473,6.967,7.008,7.804,8.717,8.363,8.348,8.017,7.716,8.598,22.118,,7.705,7.206,10.839,8.39,8.11,8.004,,,17.266,8.065,7.613,7.063,6.174,6.696,6.652,6.309
1633291800000,8.935,6.034,7.795,11.654,7.609,8.088,8.742,,6.602,11.393,7.839,6.674,6.555,6.792,9.58,7.38,,7.464,49.953,7.792,7.374,18.429,7.94,7.961,6.065,,,8.7,6.623,6.837,9.465,,,,5.922,5.362
1633291860000,7.46,6.76,8.795,7.046,7.562,8.28,7.824,32.667,6.681,8.123,,8.307,8.047,,,8.619,7.897,30.739,49.941,8.551,,8.207,9.97,17.501,27.943,6.919,,7.986,,,,7.7,6.409,5.512,5.495,6.384
1633291920000,11.769,,17.664,7.662,6.637,7.406,,18.688,17.29,8.669,8.043,7.838,8.023,8.025,7.276,7.756,7.761,,,7.661,7.365,,8.457,8.092,,7.986,,8.878,17.357,19.616,8.413,8.532,6.781,6.528,,6.217
1633291980000,6.77,6.449,8.105,,,,6.88,7.973,,,18.412,,,7.314,7.069,,6.867,8.208,38.493,18.343,7.946,7.475,,,8.617,8.293,,8.038,6.779,7.04,7.522,7.513,7.262,6.373,6.082,
1633292040000,,5.548,,17.404,11.795,7.404,5.844,,8.041,8.78,6.518,7.276,7.258,7.962,8.315,7.723,8.303,7.513,222.322,,8.951,27.589,8.713,8.534,7.284,7.846,,,7.553,7.013,8.595,7.494,7.093,5.704,6.886,6.712
1633292100000,7.544,5.506,8.405,6.754,8.078,18.616,7.709,12.791,7.534,7.611,18.191,6.717,7.538,7.627,7.772,7.441,,6.384,27.85,8.856,9.14,9.425,10.252,7.063,7.115,,,9.314,8.005,7.469,20.099,,,6.477,5.987,6.76
1633292160000,8.28,6.645,8.317,8.575,7.861,8.245,7.984,42.775,8.298,19.433,,7.9,7.925,18.024,,7.338,7.379,21.737,89.891,9.543,,,9.311,8.642,16.848,6.978,,7.928,,,,7.855,7.968,,6.786,5.505
1633292220000,7.435,5.674,8.198,7.733,7.097,6.601,,47.66,7.505,19.328,7.262,7.527,29.963,,7.223,7.944,8.245,,,6.915,7.366,9.781,10.645,7.052,,8.057,,7.586,7.966,7.387,7.848,7.718,8.085,6.066,5.83,6.651
1633292280000,7.477,,8.611,,,,6.682,43.272,,,8.106,,,9.922,6.882,,8.408,7.602,37.901,16.768,7.181,6.122,,,7.418,18.799,,7.653,8.314,8.104,7.897,6.394,7.259,4.788,,
1633292340000,,5.436,,7.23,6.685,8.387,6.843,,19.175,7.625,18.796,6.846,6.615,8.478,8.173,7.355,7.883,7.895,75.968,,9.727,8.125,9.31,7.887,6.83,8.128,,,8.439,7.342,9.121,7.864,8.046,4.916,5.788,5.588
1633292400000,7.139,6.433,23.615,7.732,6.449,7.565,9.198,17.9,7.322,8.85,8.367,8.763,6.555,7.324,19.397,7.601,,19.56,16.702,6.84,7.467,7.317,8.514,7.805,7.732,,,8.297,7.69,6.608,18.386,,,6.378,6.365,5.73
1633292460000,18.174,5.696,7.29,7.807,7.392,8.447,6.6,9.284,9.071,7.538,,6.457,8.454,7.053,,7.192,7.629,7.862,11.681,8.127,,,12.475,7.679,6.694,7.982,,9.121,,,,7.897,6.945,5.607,5.933,5.051
1633292520000,7.71,5.937,24.23,7.937,7.489,,,18.766,7.107,17.423,6.963,7.199,18.608,,7.725,6.163,7.853,,,9.455,6.964,17.949,10.496,6.295,,6.846,,8.662,10.623,19.099,8.115,6.688,10.566,,6.497,5.785
1633292580000,,5.827,7.228,,,6.962,7.929,12.026,,,7.506,,,7.219,8.223,,7.728,8.268,12.779,6.492,6.41,8.365,,,7.592,19.142,,6.326,7.609,7.204,7.324,7.438,7.679,6.433,,5.864
1633292640000,18.056,,,18.053,7.372,6.657,18.567,,7.647,8.586,7.171,7.9,7.475,7.243,6.405,6.774,8.033,7.541,11.669,,7.515,6.84,14.89,8.026,7.101,8.002,,,6.82,6.74,7.36,9.126,,5.708,5.934,
1633292700000,7.881,5.836,7.219,7.2,6.622,7.14,11.6,20.781,7.426,9.066,20.992,6.566,6.755,7.602,7.826,6.503,,7.637,23.468,7.506,7.946,7.493,8.036,7.929,6.875,,,7.242,6.239,6.858,,,8.06,5.214,5.997,6.863
1633292760000,8.12,4.156,6.717,16.049,6.114,8.236,6.284,24.942,8.085,8.536,,6.542,7.234,8.896,,20.029,7.116,7.224,48.731,6.207,,,10.664,18.534,7.715,6.291,,7.28,,,27.981,12.727,8.517,5.636,6.498,5.619
1633292820000,6.696,6.189,8.175,7.681,,,,9.956,19.915,12.167,9.025,6.676,10.651,,7.036,8.511,8.677,,,7.124,8.625,6.96,18.547,7.344,,8.189,,9.5,6.593,18.595,9.835,7.55,6.36,,5.89,6.64
1633292880000,,5.849,7.901,,10.35,19.497,9.842,15.855,,,6.778,,,7.576,7.252,,7.953,21.61,13.619,8.034,7.327,18.628,,,7.134,17.674,,8.255,6.198,7.589,13.131,8.844,8.662,5.38,5.3,6.399
1633292940000,14.585,,17.641,18.319,7.264,8.002,6.706,,29.483,23.811,7.1,7.222,6.188,17.999,8.078,7.505,7.451,7.205,38.946,,7.372,19.509,10.983,11.027,6.964,6.004,,,19.123,6.909,7.869,7.43,,5.397,,6.125
1633293000000,6.575,4.791,,7.21,7.234,7.976,6.354,9.696,6.889,9.558,7.302,7.291,7.735,7.927,6.175,7.172,,20.135,50.715,18.46,8.237,18.814,8.774,6.452,9.065,,,7.239,18.487,7.382,,,7.181,5.263,4.593,
1633293060000,8.551,5.387,44.934,18.307,8.349,7.47,6.831,26.702,6.658,9.225,,6.136,7.8,7.654,,6.511,8.222,18.497,51.189,22.526,,,9.369,6.784,8.562,6.882,,6.967,,,138.696,7.523,6.221,4.532,5.317,7.549
1633293120000,7.561,5.399,8.31,19.874,,,,16.148,,,8.169,,18.391,,7.168,6.066,6.821,,,7.941,8.37,7.769,7.751,,,8.191,,7.609,7.246,17.952,7.56,8.103,9.405,6.049,5.784,5.057
1633293180000,,5.424,5.882,,18.971,7.031,8.438,8.128,6.065,20.892,6.443,7.666,,7.254,6.316,,7.584,6.664,15.884,,7.665,8.025,,7.843,6.392,6,,7.565,11.72,7.92,8.404,7.405,8.255,,5.73,5.46
1633293240000,12.047,5.717,5.853,7.986,19.461,7.015,8.39,,9.447,8.786,7.377,7.371,6.634,8.516,6.736,8.824,6.657,7.478,12.548,9.051,17.958,6.833,20.483,7.312,6.977,,,,6.721,8.86,7.58,7.931,,6.641,5.972,5.293
1633293300000,6.533,,,7.506,7.833,101.267,8.848,10.743,8.514,8.085,18.332,5.795,18.531,6.899,7.558,8.668,,7.819,18.403,6.235,7.867,6.874,11.877,7.513,7.819,8.369,,8.559,6.845,6.853,,,17.711,5.865,,
1633293360000,7.612,5.154,19.24,6.009,,8.13,7.451,33.569,20.621,11.414,,7.47,8.115,8.097,,8.727,7.47,17.505,17.212,18.054,,,8.84,8.328,,18.955,,6.88,,,7.265,17.675,7.993,6.346,5.827,6.055
1633293420000,,5.574,7.88,6.177,6.585,,,28.128,,,6.898,,18.622,,7.027,7.338,7.512,,,7.518,7.163,7.374,8.645,,6.761,6.682,,6.849,7.856,17.479,7.885,8.341,6.897,6.157,4.19,6.162
1633293480000,6.263,6.021,7.225,,17.834,7.682,6.475,8.072,19.565,13.743,6.952,23.71,,7.224,7.863,,6.871,8.212,13.615,,7.376,18.025,,7.709,6.85,7.265,,7.32,7.971,7.629,8.136,25.46,7.011,6.396,6.094,5.125
1633293540000,7.218,5.924,6.344,15.765,6.818,18.176,7.154,,18.429,6.731,6.004,7.796,7.588,8.899,6.978,6.732,96.567,10.526,17.16,6.139,6.423,6.574,8.181,9.088,7.577,,,,6.911,6.62,6.737,,,,5.158,4.619
1633293600000,7.178,5.554,,6.698,7.876,7.631,8.294,7.894,8.392,8.624,,8.312,7.497,6.833,,7.478,,7.243,14.803,11.144,7.858,6.53,8.525,6.826,7.177,5.612,,7.792,5.814,6.879,,7.817,17.683,5.847,6.226,6.292
1633293660000,17.816,,7.639,7.025,,8.45,8.113,18.512,8.127,7.91,7.609,17.807,8.625,7.497,7.394,7.487,6.337,,,8.349,,,9.3,7.469,,17.28,,7.368,,,7.891,8.228,7.326,5.673,,
1633293720000,,5.361,8.102,17.616,7.788,,,7.658,,,6.627,,7.209,7.856,7.09,18.377,9.525,20.334,12.109,7.593,5.731,8.499,8.45,,7.373,6.725,,6.784,8.457,18.023,8.354,7.133,8.12,5.776,6.016,6.007
1633293780000,7.22,5.692,16.453,,8.186,6.725,7.626,7.932,18.346,9.817,8.372,7.578,,,8.211,,6.745,18.677,13.43,,9.733,9.986,,8.97,8.344,7.118,,9.595,6.593,6.899,8.337,9.258,7.825,6.194,5.611,5.426
1633293840000,6.95,5.767,6.916,7.682,7.914,6.71,42.992,,6.903,8.295,6.95,8.054,7.967,7.837,7.748,7.893,7.598,14.335,22.533,6.235,7.365,6.737,8.949,7.709,7.346,,,,17.381,7.42,8.019,,,,5.575,5.332
1633293900000,6.553,4.868,,7.364,7.175,8.169,8.409,8.673,7.289,10.246,,7.327,7.354,6.61,,6.331,,5.936,19.093,7.608,7.424,8.349,9.897,8.42,7.65,8.04,,7.868,7.01,6.972,,8.09,18.555,6.393,4.071,5.681
1633293960000,8.947,,6.873,7.848,,7.807,,6.211,8.057,9.328,7.172,7.238,8.629,7.155,7.343,6.641,6.785,,,10.579,,,9.207,8.095,,7.409,,7.859,,,7.946,7.159,8.264,5.609,,5.578
1633294020000,,4.725,8.336,,7.285,,112.513,6.694,,,6.377,,6.681,6.524,7.85,17.617,6.079,93.241,12.91,7.938,8.403,7.668,10.239,,6.605,7.328,,6.402,6.294,18.868,7.22,7.083,7.617,5.303,5.7,
1633294080000,7.332,3.803,6.978,7.333,6.309,6.396,6.83,,7.341,9.541,6.701,7.606,,,6.425,,6.628,5.771,13.409,,7.803,7.114,,8.673,6.572,7.783,,8.289,5.211,7.926,7.286,6.305,,5.345,4.537,5.075
1633294140000,7.136,4.46,7.459,6.829,6.407,7.288,8.684,7.048,8.731,9.461,8.419,6.724,6.857,7.793,6.896,6.389,7.444,6.033,33.993,7.358,6.817,7.498,9.413,7.165,7.442,,,,8.015,7.454,6.536,,8.197,5.726,5.124,5.836
1633294200000,5.373,4.357,,6.704,,5.982,6.317,37.943,6.762,7.203,,6.146,6.97,6.975,,8.327,,6.695,17.788,8.7,9.67,6.225,11.065,6.104,6.722,6.231,,8.099,5.824,6.861,,7.902,7.442,,4.263,4.669
1633294260000,6.675,5.774,6.905,7.279,7.01,5.66,,39.911,6.693,8.413,6.997,6.656,6.3,6.797,7.31,6.55,19.268,,,5.79,,,8.203,7.46,,7.273,,6.057,,,6.83,7.299,4.974,4.806,4.354,5.396
1633294320000,,,8.631,,7.047,,7.312,47.319,,,7.168,,,7.504,7.865,,7.757,7.787,10.708,6.378,7.548,5.823,10.447,,6.704,6.204,,7.362,6.678,6.074,6.654,6.525,6.981,6.636,,
1633294380000,7.369,5.153,17.753,7.06,7.024,7.811,7.616,,7.289,11.167,18.065,6.672,8.646,,7.813,7.006,6.787,8.859,17.524,,8.194,10.532,,17.381,6.838,8.749,,,7.396,7.753,7.047,7.115,,5.309,5.539,4.349
1633294440000,7.63,5.876,7.256,8.411,6.942,5.601,7.487,9.665,7.281,18.439,7.979,6.775,7.336,8.031,7.353,6.25,5.332,18.299,20.625,6.196,7.946,7.335,8.872,19.242,6.735,,,6.85,19.595,6.429,6.223,,5.757,4.745,6.192,5.204
1633294500000,6.961,4.371,,18.258,,7.531,8.821,6.674,5.937,7.518,,7.03,7.68,8.087,,6.809,,21.839,12.415,6.543,,6.709,12.084,7.408,7.169,6.785,,6.727,6.731,7.542,,22.688,17.093,6.215,4.517,5.407
1633294560000,,6.886,8.514,7.635,7.013,7.282,,17.27,18.608,7.471,7.449,,20.299,7.774,7.139,6.51,28.949,,,7.788,19.684,,19.207,19.133,,7.238,,9.039,,,46.802,7.511,5.972,,6.044,5.821
1633294620000,7.899,5.615,6.983,,7.214,,8.215,12.692,,,7.196,7.935,,6.504,7.755,,7.545,7.381,214.287,6.484,7.81,7.047,14.674,,7.644,6.325,,7.102,6.957,18.177,45.002,6.903,6.572,6.018,5.187,5.725
1633294680000,8.25,,19.218,7.087,7.421,18.66,7.206,,7.782,9.614,6.93,7.882,18.824,,18.897,18.645,7.064,7.667,19.852,,6.417,6.257,,7.746,6.4,6.478,,,5.798,32.105,7.279,,,5.431,,
1633294740000,6.413,4.832,18.374,12.462,6.321,17.948,6.058,7.873,19.158,7.86,5.571,7.423,7.141,16.54,6.412,5.952,7.076,18.404,79.497,9.489,6.336,6.723,8.973,9.301,7.18,,,6.733,5.745,6.762,13.959,7.432,7.268,4.207,5.759,5.336
1633294800000,5.662,5.665,,7.023,,8.185,6.965,21.081,9.407,19.957,,7.088,6.307,7.244,,8.085,,7.184,12.606,7.957,,7.792,11.04,18.194,7.334,7.703,,7.583,6.067,7.869,,7.478,24.963,5.16,5.716,5.113
1633294860000,,4.415,7.658,7.166,6.973,,,7.247,,7.88,5.999,,7.327,7.13,6.78,6.239,6.204,,,17.269,7.933,,11.038,6.021,,7.809,,8.805,,,7.963,5.602,6.988,4.972,5.97,5.518
1633294920000,7.003,5.205,7.477,,7.245,7.273,7.726,8.476,19.497,,6.36,7.078,,6.21,7.449,,6.838,7.567,11.042,6.076,6.334,7.563,8.312,,6.421,6.564,,7.752,7.758,7.622,7.282,8.568,7.182,,6.339,5.295
1633294980000,6.159,,6.441,6.511,5.891,8.501,7.612,,8.125,8.047,6.345,6.529,7.046,,7.574,7.128,8.58,6.432,49.557,,7.513,8.169,,7.411,7.068,7.255,,,7.4,7.122,7.878,,,5.871,,5.411
1633295040000,6.718,6.368,7.873,6.43,,6.241,5.952,8.667,7.032,6.712,6.942,6.995,8.898,8.446,6.861,7.003,,7.041,12.922,7.993,7.697,8.249,9.221,8.434,7.514,,,8.495,7.41,7.526,7.604,11.536,7.868,6.376,4.491,
1633295100000,5.972,5.753,,6.957,6.75,5.84,6.785,8.164,6.353,7.513,,7.217,7.082,7.832,,8.141,15.928,5.74,18.937,7.507,,7.728,8.633,8.83,8.197,7.773,,8.425,6.555,5.649,,7.028,6.291,5.516,5.796,5.712
1633295160000,,6.45,7.54,,6.6,,,7.428,,,5.911,,7.295,6.739,8.223,8.303,6.348,,,6.891,7.858,,8.228,8.552,,5.955,,7.905,,,7.258,7.294,7.356,7.761,5.903,5.442
1633295220000,5.94,6.02,6.589,5.953,8.782,6.546,7.053,9.006,7.39,10.153,8.432,7.753,,7.18,6.612,,7.778,7.736,13.548,8.072,8.386,7.851,10.738,,7.722,6.647,,7.738,7.944,8.367,8.041,7.841,8.525,,4.725,5.639
1633295280000,7.504,5.911,7.448,7.906,8.478,6.579,9.504,,9.153,7.749,7.189,8.691,8.25,,7.745,7.471,7.321,7.951,13.687,,7.678,8.369,,7.923,7.526,7.316,,7.148,7.99,6.722,6.968,,,5.931,5.545,5.189
1633295340000,7.452,,6.731,7.677,,6.754,7.58,8.026,8.273,8.556,,6.952,7.083,9.609,5.63,6.865,,6.882,10.641,7.457,6.895,7.723,9.074,7.529,8.559,,,,7.211,7.176,,7.979,6.826,6.487,,5.579
1633295400000,7.837,5.087,,9.361,7.666,6.649,11.439,7.723,8.513,9.448,6.969,7.436,6.081,8.215,,7.079,6.76,9.723,14.639,6.282,,8.025,7.284,7.714,7.339,7.599,,7.676,7.759,,7.631,7.759,7.191,5.127,5.15,
1633295460000,,5.351,7.646,,6.91,,,6.648,,,6.717,,7.993,6.968,8.588,7.109,7.076,,,6.012,8.24,,9.166,7.709,,7.312,,8.151,,7.025,8.018,8.526,7.362,5.743,6.371,6.009
1633295520000,5.878,4.588,6.969,7.045,7.414,8.512,5.357,6.278,7.567,8.155,5.914,5.522,,5.345,7.805,,6.145,8.151,13.647,5.769,7.66,6.532,8.096,,7.444,6.318,,7.257,6.995,7.128,8.192,6.891,,6.497,4.839,5.78
1633295580000,10.834,5.565,8.035,5.485,7.847,6.323,5.942,,7.721,7.548,7.529,7.38,6.37,,8.268,5.574,7.564,6.067,14.041,,7.429,7.095,,7.641,6.48,8.235,,,6.785,6.291,8.917,,6.225,,5.629,6.408
1633295640000,7.578,5.412,7.112,10.114,,8.027,6.451,7.941,7.408,10.699,,7.999,6.656,6.766,7.481,6.52,,7.461,21.425,8.889,7.835,7.99,9.41,6.771,7.097,,,9.116,7.471,6.773,,7.527,6.675,4.433,5.876,6.102
1633295700000,7.549,,7.654,7.924,7.718,7.271,7.421,5.848,11.452,10.065,6.448,5.847,6.384,7.276,,5.838,6.056,8.163,11.86,6.94,,7.395,7.653,7.905,5.634,6.246,,7.524,7.978,,7.504,6.835,7.196,5.197,,
1633295760000,,6.72,,,7.182,,,8.265,,,6.494,,6.854,6.598,6.66,8.473,6.909,,,8.1,8.438,,9.721,7.345,,7.476,,7.674,,8.189,7.782,7.189,7.253,4.69,5.855,5.168
1633295820000,6.369,6.027,7.454,6.777,7.9,7.598,7.066,6.684,7.689,9.754,7.171,6.682,,7.803,6.351,,7.28,8.126,14.4,7.02,7.392,7.21,8.157,,8.199,6.433,,7.661,6.956,5.685,7.514,6.364,,5.198,4.268,5.929
1633295880000,6.137,5.126,8.091,6.683,,8.884,6.227,,9.013,8.923,6.809,7.494,7.085,8.563,7.033,7.725,6.88,5.918,19.444,,28.67,8.61,,9.542,6.756,7.185,,,6.149,6.618,7.013,,5.902,5.384,4.734,6.175
1633295940000,6.92,4.807,8.188,7.121,7.32,5.961,10.136,6.048,7.532,9.941,,6.862,7.643,,7.231,7.665,,10.819,18.253,7.118,18.649,7.384,8.168,7.364,6.204,,,9.485,6.383,6.767,,6.533,8.316,,4.686,5.759
1633296000000,,,8.468,8.141,6.562,7.76,7.501,18.85,8.359,8.376,7.31,7.163,7.39,6.167,,8.015,6.816,,16.881,7.128,,8.464,11.175,8.238,7.041,16.951,,7.969,6.999,,18.536,7.482,6.503,5.875,,5.757
1633296060000,6.655,5.62,,,6.775,,,7.537,,,6.553,,7.198,7.161,7.974,5.642,6.468,7.976,,9.064,7.924,,10.204,7.732,,16.199,,8.781,,7.346,6.407,5.88,6.786,5.063,5.48,
1633296120000,7.403,5.808,8.316,7.01,7.418,5.044,6.66,6.485,6.824,7.507,8.17,5.659,,7.277,7.216,,8.614,5.389,15.367,8.204,7.255,7.831,11.892,,5.293,6.951,,7.55,6.046,5.943,6.989,,,5.832,5.412,6.163
1633296180000,7.663,5.819,7.519,5.728,,8.278,5.52,,7.483,9.519,7.246,7.35,7.812,7.838,8.043,6.827,7.002,6.987,14.313,,7.611,6.048,,7.397,7.9,6.348,,,7.867,7.382,7.538,6.623,6.75,4.662,5.601,5.622
