Time,controller_network_packet_loss.mean {controllerid: 2828},controller_network_packet_loss.mean {controllerid: 2830},controller_network_packet_loss.mean {controllerid: 2831},controller_network_packet_loss.mean {controllerid: 2832},controller_network_packet_loss.mean {controllerid: 2833},controller_network_packet_loss.mean {controllerid: 2834},controller_network_packet_loss.mean {controllerid: 2835},controller_network_packet_loss.mean {controllerid: 2836},controller_network_packet_loss.mean {controllerid: 2837},controller_network_packet_loss.mean {controllerid: 2838},controller_network_packet_loss.mean {controllerid: 2839},controller_network_packet_loss.mean {controllerid: 2840},controller_network_packet_loss.mean {controllerid: 2841},controller_network_packet_loss.mean {controllerid: 2842},controller_network_packet_loss.mean {controllerid: 2843},controller_network_packet_loss.mean {controllerid: 2844},controller_network_packet_loss.mean {controllerid: 2845},controller_network_packet_loss.mean {controllerid: 2846},controller_network_packet_loss.mean {controllerid: 2847},controller_network_packet_loss.mean {controllerid: 2848},controller_network_packet_loss.mean {controllerid: 2849},controller_network_packet_loss.mean {controllerid: 2850},controller_network_packet_loss.mean {controllerid: 2851},controller_network_packet_loss.mean {controllerid: 2852},controller_network_packet_loss.mean {controllerid: 2853},controller_network_packet_loss.mean {controllerid: 2854},controller_network_packet_loss.mean {controllerid: 2855},controller_network_packet_loss.mean {controllerid: 2856},controller_network_packet_loss.mean {controllerid: 2857},controller_network_packet_loss.mean {controllerid: 2858},controller_network_packet_loss.mean {controllerid: 2859},controller_network_packet_loss.mean {controllerid: 2860},controller_network_packet_loss.mean {controllerid: 2861},controller_network_packet_loss.mean {controllerid: 4416},controller_network_packet_loss.mean {controllerid: 8083},controller_network_packet_loss.mean {controllerid: 8084}
1633294980000,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,,,0,0,0,,,0,,0
1633295040000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
1633295100000,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0
1633295160000,,0,0,,0,,,0,,,0,,0,0,0,0,0,,,0,0,,0,0,,0,,0,,,0,0,0,0,0,0
1633295220000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0
1633295280000,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,,,0,0,0
1633295340000,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,,0
1633295400000,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,
1633295460000,,0,0,,0,,,0,,,0,,0,0,0,0,0,,,0,0,,0,0,,0,,0,,0,0,0,0,0,0,0
1633295520000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0
1633295580000,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,,,0,0,0,,0,,0,0
1633295640000,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0
1633295700000,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,,
1633295760000,,0,,,0,,,0,,,0,,0,0,0,0,0,,,0,0,,0,0,,0,,0,,0,0,0,0,0,0,0
1633295820000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0
1633295880000,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,,0,0,0,,0,0,0,0
1633295940000,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,0
1633296000000,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,,0
1633296060000,0,0,,,0,,,0,,,0,,0,0,0,0,0,0,,0,0,,0,0,,0,,0,,0,0,0,0,0,0,
1633296120000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,,0,0,0
1633296180000,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,,0,0,0,0,0,0,0,0
1633296240000,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,0
1633296300000,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0
1633296360000,0,,,,0,0,,0,0,,0,,0,0,0,0,0,0,,0,0,,0,0,,0,,0,,0,0,0,,0,,0
1633296420000,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,
1633296480000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,,0,0,0,0,0,0,0,0
1633296540000,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0
1633296600000,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,0,,0,0
1633296660000,0,0,,,0,0,,0,0,,0,,0,0,0,0,0,0,,0,0,,0,0,,0,,0,,0,0,0,,0,0,0
1633296720000,0,,0,0,,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,,
1633296780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,,0,0,0,0,0,0,0,0
1633296840000,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0
1633296900000,,0,0,0,0,,0,0,,,0,0,0,0,,0,0,,,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0
1633296960000,0,0,,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,,0,0,0,,,0,0
1633297020000,0,,0,0,,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,,0
1633297080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,,0,0,0,0,0,0,0,
1633297140000,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0
1633297200000,0,0,0,,0,,,0,,,0,,0,0,,0,0,,,0,,0,0,0,,0,,0,0,,0,0,0,0,0,0
1633297260000,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,,0,0,0
1633297320000,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,,0,0,0,0,,0,,0,0
1633297380000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,,0
1633297440000,,0,0,0,0,,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,
1633297500000,0,0,0,,0,0,,0,0,,0,,0,,,0,0,,,0,,0,0,0,,0,,0,0,,0,0,0,0,0,0
1633297560000,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,,0,0,0
1633297620000,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,0,,0,,0,0
1633297680000,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0
1633297740000,,,0,0,0,,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,
1633297800000,0,0,0,,0,0,,0,0,,0,,0,,0,0,0,,,0,,0,0,0,,0,,0,0,,0,0,,0,0,0
1633297860000,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,0,0,0,0
1633297920000,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0
1633297980000,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,,0,0
1633298040000,,,0,0,0,,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0
1633298100000,0,0,0,,,0,,0,0,,0,,0,,0,0,0,,,0,,0,0,0,,0,,0,0,,0,0,,0,0,
1633298160000,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,0,0,0,0
1633298220000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,0,0,0,0,0,0
1633298280000,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0
1633298340000,,0,0,0,0,,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,0
1633298400000,0,,0,,,0,,0,0,,0,,0,,0,0,0,,,0,,0,0,0,,0,,0,0,,0,0,,0,,0
1633298460000,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,0,0,0,
1633298520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,0,0,0,0,0,0
1633298580000,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0
1633298640000,,0,0,0,0,,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,0
1633298700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633298760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633298820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633298880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633298940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633299000000,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,
1633299060000,0,,0,,,,0,,,0,0,0,,,0,0,0,,,0,,,,0,,0,,0,,,0,,,0,0,
1633299120000,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,,,,,0,0,0,0,,
1633299180000,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0
1633299240000,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0
1633299300000,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,,,0,,0,0,0,,0,,0,,,0,0,0,0,0,0
1633299360000,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,,0,0
1633299420000,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,0,0,0,0,,0
1633299480000,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,0,
1633299540000,0,0,0,,,0,0,0,,,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
1633299600000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,,0,,0,0,0,0
1633299660000,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,0,0,0,0
1633299720000,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,0,0,0,,0,0
1633299780000,,,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,,
1633299840000,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0
1633299900000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,,,0,,0,0,0,0
1633299960000,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1633300020000,,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,0,0,0,,0,0
1633300080000,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,0,0
1633300140000,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,
1633300200000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,,0,,0,0,0,0
1633300260000,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1633300320000,,0,,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,0,0,,,0,0,0,0,0,0,0,0
1633300380000,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0
1633300440000,0,,0,,0,0,0,0,0,,0,,0,0,,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0
1633300500000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,,0,,0,0,0,
1633300560000,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1633300620000,,0,0,0,,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,0,,,,0,0,0,0,0,0,0,0
1633300680000,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0
1633300740000,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,,,0,0,0,0,0,,0,,0,0,0,0,,0,,0,0
1633300800000,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,,
1633300860000,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1633300920000,,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,,0,,,,0,0,0,0,0,0,0,0
1633300980000,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0
1633301040000,0,0,0,,0,0,,0,0,,0,,0,0,,0,0,,,0,0,0,0,0,,0,,0,0,0,0,,0,,0,0
1633301100000,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0
1633301160000,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,
1633301220000,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,,0,,,,0,0,0,0,0,0,0,0
1633301280000,0,0,,,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0
1633301340000,0,0,0,0,0,0,,0,0,,0,,0,0,,0,0,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0
1633301400000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,,0,0
1633301460000,,,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0
1633301520000,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,0,0,0,0,0,
1633301580000,0,0,,,0,0,0,0,,,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0
1633301640000,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0
1633301700000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0
1633301760000,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1633301820000,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,,0,,,,0,0,0,0,0,0,,0
1633301880000,0,0,,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,,0,0,
1633301940000,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0
1633302000000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0
1633302060000,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1633302120000,0,,0,0,0,,0,0,,0,0,0,0,0,0,,,0,0,,0,0,,,0,,,,0,0,0,0,,0,0,0
1633302180000,0,0,,,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,
1633302240000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0
1633302300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633302360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633302420000,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
1633302480000,,,,,0,,,0,,,,,,,,,,,0,0,,,0,,,,,0,0,0,,0,0,,,
1633302540000,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,,0,,0,0,,0,,0,
1633302600000,,0,0,0,,0,0,,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0
1633302660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1633302720000,0,0,0,,0,,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,,,0,,,,0,0,0,0,,0,0,0
1633302780000,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,0,,0,0
1633302840000,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,,0,0,0,0,0,,0
1633302900000,,0,0,0,,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,
1633302960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1633303020000,0,0,0,,0,,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,,,0,,,,0,0,0,0,,0,0,0
1633303080000,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0
1633303140000,,,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,0
1633303200000,0,0,0,0,,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,
1633303260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,0,0,0
1633303320000,0,0,0,,0,,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0
1633303380000,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0
1633303440000,,0,,0,,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,,0,,0,,0,0,0,0,,0,0
1633303500000,0,,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0
1633303560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,,
1633303620000,0,0,0,,0,,0,0,,0,0,,0,0,0,,,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0
1633303680000,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0
1633303740000,,0,,0,,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0
1633303800000,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,,0,0
1633303860000,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,,0,,0
1633303920000,0,0,0,,0,,0,0,0,,0,,0,0,0,,,0,0,0,0,0,,0,0,,,,0,0,,,0,0,0,
1633303980000,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0
1633304040000,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0
1633304100000,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0
1633304160000,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,,,0,0
1633304220000,0,0,0,,0,0,0,0,0,,0,,0,0,0,,,0,0,0,0,0,,0,0,,,,0,0,,,0,0,,
1633304280000,,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0
1633304340000,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0
1633304400000,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0
1633304460000,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,,0,0
1633304520000,0,,0,,0,0,0,0,0,,0,,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,0,,,0,0,0,0
1633304580000,,0,0,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,
1633304640000,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0
1633304700000,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0
1633304760000,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,0,0,0
1633304820000,0,0,0,,0,0,0,0,0,,0,,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,0,,,0,,0,0
1633304880000,,,0,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
1633304940000,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,
1633305000000,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0
1633305060000,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,0,0,0
1633305120000,,0,0,0,0,0,0,0,0,,0,,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,0,,,0,0,0,0
1633305180000,0,,0,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,,0,0
1633305240000,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,,
1633305300000,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0
1633305360000,0,0,0,,0,,0,0,,0,0,,0,0,0,0,,0,0,,0,0,0,,0,,,0,0,0,0,0,0,0,0,0
1633305420000,,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,,,0,0,,,0,0,0,0
1633305480000,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,,0,0
1633305540000,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0
1633305600000,0,0,,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,,
1633305660000,0,0,0,,0,,0,0,20,0,0,,0,0,0,0,,0,0,,0,0,0,,0,,,0,0,0,0,0,0,0,0,0
1633305720000,,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,,,0,0,,,0,0,0,0
1633305780000,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0
1633305840000,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,,,0,0
1633305900000,0,,,0,,0,0,,,0,,0,,,,0,,0,,0,0,,0,0,0,0,,,,,0,,0,,,0
1633305960000,,0,0,,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,,0,,,0,0,0,0,,0,0,0,
1633306020000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,,,0,0,,0,0,0,0,0
1633306080000,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0
1633306140000,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,,0,0,,0,0,0
1633306200000,0,,,0,0,,0,0,,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
1633306260000,,0,0,,,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,,0,,,0,0,0,,,0,0,,
1633306320000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0
1633306380000,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0
1633306440000,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,,0,0,,0,0,0
