Time,controller_data_quantity.mean {controllerid: 2828},controller_data_quantity.mean {controllerid: 2830},controller_data_quantity.mean {controllerid: 2831},controller_data_quantity.mean {controllerid: 2832},controller_data_quantity.mean {controllerid: 2833},controller_data_quantity.mean {controllerid: 2834},controller_data_quantity.mean {controllerid: 2835},controller_data_quantity.mean {controllerid: 2836},controller_data_quantity.mean {controllerid: 2837},controller_data_quantity.mean {controllerid: 2838},controller_data_quantity.mean {controllerid: 2839},controller_data_quantity.mean {controllerid: 2840},controller_data_quantity.mean {controllerid: 2841},controller_data_quantity.mean {controllerid: 2842},controller_data_quantity.mean {controllerid: 2843},controller_data_quantity.mean {controllerid: 2844},controller_data_quantity.mean {controllerid: 2845},controller_data_quantity.mean {controllerid: 2846},controller_data_quantity.mean {controllerid: 2847},controller_data_quantity.mean {controllerid: 2848},controller_data_quantity.mean {controllerid: 2849},controller_data_quantity.mean {controllerid: 2850},controller_data_quantity.mean {controllerid: 2851},controller_data_quantity.mean {controllerid: 2852},controller_data_quantity.mean {controllerid: 2853},controller_data_quantity.mean {controllerid: 2854},controller_data_quantity.mean {controllerid: 2855},controller_data_quantity.mean {controllerid: 2856},controller_data_quantity.mean {controllerid: 2857},controller_data_quantity.mean {controllerid: 2858},controller_data_quantity.mean {controllerid: 2859},controller_data_quantity.mean {controllerid: 2860},controller_data_quantity.mean {controllerid: 2861},controller_data_quantity.mean {controllerid: 2863},controller_data_quantity.mean {controllerid: 2875},controller_data_quantity.mean {controllerid: 4415},controller_data_quantity.mean {controllerid: 4416},controller_data_quantity.mean {controllerid: 8083},controller_data_quantity.mean {controllerid: 8084},controller_data_quantity.mean {controllerid: 8217}
1633687800000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687860000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687920000,0,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687980000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688040000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688100000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688160000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688220000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688280000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688340000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688400000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688460000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688520000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688580000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688640000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688700000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688760000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688820000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688880000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633688940000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689000000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689060000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689120000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689180000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689240000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689300000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689360000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689420000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689480000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689540000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689600000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689660000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,0,100,100,100,100,100,0,100,100,100,100,100,100
1633689720000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689780000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689840000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689900000,100,100,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633689960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690620000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690740000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690860000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633690980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633691040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633691100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633691160000,100,100,100,0,100,100,100,0,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691220000,100,100,100,0,100,100,100,0,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691280000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691340000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691400000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691460000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691520000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691580000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691640000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691700000,100,100,100,0,100,0,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691760000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691820000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691880000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633691940000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692000000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692060000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692120000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692180000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692240000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692300000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692360000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692420000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692480000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692540000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692600000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692660000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692720000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692780000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692840000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692900000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633692960000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693020000,0,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693080000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693140000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693200000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693260000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693320000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693380000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693440000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693500000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693560000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693620000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693680000,100,100,100,0,100,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693740000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693800000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693860000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633693920000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,0,100,100
1633693980000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694040000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694100000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694160000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694220000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694280000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694340000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694400000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694460000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694520000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694580000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,0,100,100,100,100,0,100,100,100,100,100,100
1633694640000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694700000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694760000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694820000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694880000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633694940000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695000000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695060000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695120000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695180000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695240000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695300000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695360000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695420000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695480000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695540000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695600000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695660000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695720000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695780000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695840000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695900000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633695960000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696020000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696080000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696140000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696200000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696260000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696320000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,100,100,100,100,0,100,0,100,100,100,100,100,100
1633696380000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696440000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696500000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696560000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696620000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696680000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696740000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696800000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696860000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696920000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633696980000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633697040000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633697100000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633697160000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633697220000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633697280000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633697340000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633697400000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633697460000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
